order_id,order_date,customer_id,customer_name,city,product_id,product_name,category,quantity,unit_price,discount_percent,payment_method,order_status
8507,2025-01-29,C251,Aman Verma,Varanasi,P101,Jeans,Electronics,4,1299,5,Card,Completed
8508,2025-02-05,C224,Jyoti Rani,Chennai,P304,Cooking Oil 5L,Clothing,4,799,10,Wallet,Completed
8509,2025-01-22,C171,Imran Khan,Jaipur,P303,Smartwatch,Electronics,2,550,10,Card,Completed
8510,2025-02-21,C198,Suresh Yadav,Lucknow,P104,Trimmer,Electronics,1,1299,0,UPI,Completed
8511,2025-02-21,C249,Priya Sharma,Mumbai,P304,Jeans,Electronics,2,220,10,Cash,Completed
8512,2025-02-16,C181,Harsh Vardhan,Mumbai,P102,Jacket,Grocery,2,399,10,UPI,Cancelled
8513,2025-02-05,C475,Aman Verma,Gurgaon,P204,Pulses 1kg,Clothing,4,1999,15,UPI,Completed
8514,2025-01-09,C483,Poonam Soni,Indore,P104,Wheat 5kg,Electronics,4,1299,10,Cash,Completed
8515,2025-02-08,C384,Alok Pandey,Lucknow,P204,Bluetooth Speaker,Electronics,3,399,10,Wallet,Completed
8516,2025-02-20,C277,Imran Khan,Delhi,P202,Shirt,Electronics,1,550,10,UPI,Completed
8517,2025-01-19,C404,Rahul Singh,Ranchi,P305,Trimmer,Clothing,1,720,8,Cash,Completed
8518,2025-02-07,C275,Priya Sharma,Varanasi,P202,Shirt,Electronics,4,399,10,UPI,Completed
8519,2025-01-06,C161,Nisha Patel,Patna,P101,Trimmer,Grocery,4,1499,0,UPI,Returned
8520,2025-02-21,C248,Vishal Kumar,Kolkata,P102,Rice 10kg,Grocery,1,1299,15,Cash,Completed
8521,2025-02-16,C319,Poonam Soni,Varanasi,P202,Pulses 1kg,Electronics,3,1299,10,Wallet,Completed
8522,2025-01-15,C452,Priya Sharma,Mumbai,P302,Sugar 5kg,Clothing,4,1999,12,Card,Completed
8523,2025-02-26,C188,Poonam Soni,Varanasi,P105,Jeans,Clothing,3,720,15,Cash,Completed
8524,2025-01-20,C019,Rohit Kumar,Ranchi,P202,Earphones,Grocery,2,1299,15,Card,Completed
8525,2025-01-09,C244,Sahil Jain,Surat,P305,Pulses 1kg,Electronics,4,799,12,Cash,Returned
8526,2025-02-01,C113,Ritika Mehta,Ranchi,P103,Cooking Oil 5L,Grocery,2,220,0,Cash,Cancelled
8527,2025-01-04,C412,Payal Gupta,Noida,P203,Sugar 5kg,Electronics,4,1499,8,Card,Completed
8528,2025-02-19,C278,Sahil Jain,Surat,P104,Jeans,Grocery,2,550,0,Card,Completed
8529,2025-01-18,C051,Santosh Rao,Indore,P203,Pulses 1kg,Grocery,4,720,8,Wallet,Cancelled
8530,2025-01-05,C344,Karan Singh,Noida,P201,Rice 10kg,Clothing,3,1499,5,Cash,Completed
8531,2025-01-20,C123,Neha Gupta,Jaipur,P204,Cooking Oil 5L,Electronics,3,1299,12,Cash,Completed
8532,2025-01-23,C238,Payal Gupta,Jaipur,P201,Rice 10kg,Grocery,3,720,15,Cash,Completed
8533,2025-01-11,C319,Alok Pandey,Delhi,P104,Trimmer,Electronics,2,260,15,Wallet,Completed
8534,2025-02-06,C062,Manoj Kumar,Indore,P103,Sugar 5kg,Electronics,3,260,15,Card,Completed
8535,2025-01-22,C478,Anjali Singh,Surat,P305,Earphones,Grocery,2,720,12,Cash,Completed
8536,2025-02-27,C413,Neha Gupta,Chennai,P304,Jeans,Grocery,4,1299,12,Card,Completed
8537,2025-01-04,C074,Priya Sharma,Gurgaon,P104,Trimmer,Grocery,2,1599,8,Wallet,Completed
8538,2025-01-29,C245,Harsh Vardhan,Gurgaon,P301,Jeans,Clothing,4,720,15,UPI,Completed
8539,2025-02-13,C032,Ritika Mehta,Patna,P202,Pulses 1kg,Clothing,1,1299,0,Card,Completed
8540,2025-02-03,C457,Sahil Jain,Jaipur,P203,T-Shirt,Clothing,1,260,8,Wallet,Completed
8541,2025-01-13,C153,Poonam Soni,Delhi,P102,Earphones,Electronics,1,1299,15,UPI,Completed
8542,2025-02-11,C144,Santosh Rao,Jaipur,P204,Rice 10kg,Electronics,2,1299,12,Cash,Completed
8543,2025-01-09,C015,Neha Gupta,Mumbai,P202,Jeans,Electronics,1,399,12,Cash,Completed
8544,2025-02-11,C443,Ritika Mehta,Jaipur,P202,Shirt,Clothing,1,799,12,Card,Returned
8545,2025-01-31,C304,Vishal Kumar,Chennai,P303,Bluetooth Speaker,Clothing,1,220,15,UPI,Completed
8546,2025-01-07,C274,Neha Gupta,Gurgaon,P302,Smartwatch,Grocery,4,1499,12,Wallet,Completed
8547,2025-01-04,C245,Priya Sharma,Lucknow,P205,Shirt,Grocery,3,1499,5,Cash,Completed
8548,2025-01-19,C279,Deepak Yadav,Ranchi,P304,Rice 10kg,Grocery,2,550,12,Cash,Completed
8549,2025-02-11,C055,Nisha Patel,Noida,P305,Jeans,Clothing,1,220,15,UPI,Completed
8550,2025-01-30,C042,Harsh Vardhan,Gurgaon,P104,Cooking Oil 5L,Clothing,4,120,8,Wallet,Completed
8551,2025-01-31,C387,Vishal Kumar,Bhopal,P202,Bluetooth Speaker,Clothing,3,260,12,Cash,Completed
8552,2025-02-04,C455,Ritika Mehta,Patna,P102,Smartwatch,Clothing,3,999,10,Cash,Completed
8553,2025-02-26,C359,Alok Pandey,Indore,P301,Wheat 5kg,Electronics,3,999,5,Card,Cancelled
8554,2025-01-21,C052,Anjali Singh,Mumbai,P205,Power Bank,Electronics,4,120,15,Wallet,Completed
8555,2025-01-31,C011,Rahul Singh,Hyderabad,P304,Earphones,Grocery,1,799,12,Cash,Completed
8556,2025-01-19,C311,Santosh Rao,Noida,P304,Earphones,Grocery,3,1299,10,UPI,Completed
8557,2025-01-31,C088,Poonam Soni,Lucknow,P103,Wheat 5kg,Grocery,4,220,15,Cash,Completed
8558,2025-02-22,C227,Poonam Soni,Delhi,P102,T-Shirt,Clothing,4,1299,8,Wallet,Completed
8559,2025-02-01,C114,Ankit Tiwari,Kolkata,P302,Trimmer,Grocery,2,799,5,Card,Completed
8560,2025-01-02,C025,Poonam Soni,Indore,P105,T-Shirt,Grocery,4,799,12,Cash,Completed
8561,2025-02-28,C092,Manoj Kumar,Bhopal,P101,Pulses 1kg,Grocery,3,550,8,UPI,Cancelled
8562,2025-02-21,C460,Sahil Jain,Varanasi,P304,Sugar 5kg,Clothing,3,720,15,Cash,Completed
8563,2025-01-10,C087,Anjali Singh,Hyderabad,P303,Earphones,Grocery,4,1299,10,UPI,Completed
8564,2025-01-02,C081,Jyoti Rani,Lucknow,P102,Jeans,Electronics,3,399,15,Wallet,Completed
8565,2025-01-02,C250,Sahil Jain,Indore,P305,Sugar 5kg,Electronics,4,1299,15,Card,Completed
8566,2025-03-01,C250,Manoj Kumar,Delhi,P305,Bluetooth Speaker,Grocery,3,799,5,Wallet,Completed
8567,2025-01-24,C425,Nisha Patel,Varanasi,P301,Earphones,Electronics,2,220,12,Cash,Completed
8568,2025-01-17,C421,Sahil Jain,Kolkata,P201,Jeans,Electronics,1,1299,8,Cash,Completed
8569,2025-02-01,C210,Nisha Patel,Chennai,P201,Wheat 5kg,Electronics,2,220,5,Card,Returned
8570,2025-01-16,C439,Shweta Das,Indore,P302,Trimmer,Electronics,2,1299,10,UPI,Cancelled
8571,2025-01-16,C009,Deepak Yadav,Mumbai,P203,Jacket,Grocery,1,999,12,Wallet,Cancelled
8572,2025-02-15,C493,Nisha Patel,Varanasi,P204,Wheat 5kg,Clothing,3,120,5,UPI,Completed
8573,2025-02-08,C099,Ankit Tiwari,Mumbai,P204,Wheat 5kg,Grocery,1,1299,10,Cash,Completed
8574,2025-02-22,C036,Suresh Yadav,Hyderabad,P202,Cooking Oil 5L,Electronics,4,1999,10,UPI,Completed
8575,2025-01-31,C057,Dev Mishra,Gurgaon,P302,Jeans,Grocery,1,120,8,Wallet,Completed
8576,2025-02-12,C063,Rohit Kumar,Jaipur,P205,Rice 10kg,Grocery,2,799,15,UPI,Cancelled
8577,2025-01-24,C338,Harsh Vardhan,Delhi,P101,Earphones,Electronics,1,1499,10,Cash,Completed
8578,2025-01-01,C276,Santosh Rao,Noida,P104,Jeans,Electronics,3,120,10,Wallet,Completed
8579,2025-01-11,C213,Priya Sharma,Hyderabad,P202,Wheat 5kg,Grocery,2,1299,15,UPI,Completed
8580,2025-02-24,C303,Jyoti Rani,Hyderabad,P102,Trimmer,Electronics,4,399,0,UPI,Completed
8581,2025-01-21,C020,Vishal Kumar,Varanasi,P302,Smartwatch,Grocery,3,1999,10,Wallet,Completed
8582,2025-01-04,C247,Harsh Vardhan,Surat,P204,Trimmer,Grocery,2,1299,12,Cash,Completed
8583,2025-01-07,C006,Poonam Soni,Surat,P303,Smartwatch,Electronics,4,1599,5,Wallet,Completed
8584,2025-01-26,C073,Nisha Patel,Noida,P101,T-Shirt,Clothing,3,260,15,Cash,Completed
8585,2025-02-16,C107,Rahul Singh,Hyderabad,P204,Smartwatch,Grocery,4,220,15,UPI,Completed
8586,2025-02-19,C093,Dev Mishra,Mumbai,P305,Pulses 1kg,Clothing,1,799,15,Wallet,Completed
8587,2025-01-12,C285,Sahil Jain,Hyderabad,P202,Smartwatch,Grocery,1,799,12,Cash,Cancelled
8588,2025-01-31,C461,Shweta Das,Gurgaon,P303,Pulses 1kg,Grocery,4,720,15,Wallet,Completed
8589,2025-01-17,C356,Rahul Singh,Jaipur,P205,Bluetooth Speaker,Grocery,1,120,12,UPI,Completed
8590,2025-02-02,C219,Shweta Das,Jaipur,P201,Cooking Oil 5L,Grocery,4,799,8,Wallet,Completed
8591,2025-01-11,C367,Dheeraj Rana,Gurgaon,P304,Smartwatch,Electronics,3,399,0,UPI,Completed
8592,2025-01-28,C377,Anjali Singh,Hyderabad,P302,Pulses 1kg,Clothing,2,550,15,UPI,Completed
8593,2025-02-01,C049,Shweta Das,Kolkata,P202,Power Bank,Grocery,4,220,0,UPI,Completed
8594,2025-01-01,C364,Vishal Kumar,Ranchi,P102,Earphones,Grocery,2,1299,15,Cash,Returned
8595,2025-02-16,C390,Nisha Patel,Patna,P205,Shirt,Clothing,2,1499,12,Cash,Cancelled
8596,2025-01-28,C295,Priya Sharma,Ranchi,P302,Bluetooth Speaker,Grocery,4,1299,5,Card,Completed
8597,2025-02-22,C288,Ankit Tiwari,Noida,P102,Bluetooth Speaker,Grocery,1,120,0,Cash,Completed
8598,2025-02-11,C177,Ritika Mehta,Bhopal,P304,Power Bank,Clothing,3,1299,0,Card,Completed
8599,2025-01-07,C299,Rohit Kumar,Chennai,P103,Power Bank,Clothing,2,1299,12,Wallet,Completed
8600,2025-01-02,C108,Rohit Kumar,Ranchi,P201,Rice 10kg,Clothing,3,1499,0,UPI,Completed
8601,2025-02-11,C284,Dev Mishra,Gurgaon,P101,Wheat 5kg,Clothing,2,799,8,Cash,Returned
8602,2025-01-24,C301,Ritika Mehta,Delhi,P301,Power Bank,Clothing,4,1299,12,UPI,Completed
8603,2025-01-04,C065,Dev Mishra,Kolkata,P104,Trimmer,Grocery,1,799,0,Card,Completed
8604,2025-02-13,C306,Imran Khan,Jaipur,P203,Jeans,Electronics,3,799,0,Cash,Completed
8605,2025-01-19,C054,Suresh Yadav,Gurgaon,P203,Shirt,Electronics,2,550,0,Cash,Completed
8606,2025-01-26,C307,Vishal Kumar,Mumbai,P304,Sugar 5kg,Clothing,4,1999,12,Cash,Completed
8607,2025-01-11,C299,Priya Sharma,Mumbai,P105,T-Shirt,Electronics,4,799,5,Cash,Completed
8608,2025-02-09,C320,Santosh Rao,Indore,P202,Bluetooth Speaker,Clothing,2,220,10,UPI,Completed
8609,2025-02-19,C479,Alok Pandey,Ranchi,P105,Pulses 1kg,Clothing,2,399,15,Cash,Completed
8610,2025-02-12,C030,Poonam Soni,Hyderabad,P104,Shirt,Clothing,2,1499,0,Card,Completed
8611,2025-01-11,C246,Priya Sharma,Surat,P201,Trimmer,Grocery,1,220,10,Cash,Completed
8612,2025-02-14,C210,Imran Khan,Indore,P304,Shirt,Electronics,2,720,10,Card,Cancelled
8613,2025-01-03,C221,Rani Verma,Jaipur,P203,Bluetooth Speaker,Grocery,2,1299,0,Card,Completed
8614,2025-01-12,C170,Imran Khan,Mumbai,P302,Trimmer,Grocery,1,999,0,UPI,Completed
8615,2025-01-03,C422,Santosh Rao,Kolkata,P205,Power Bank,Clothing,4,1299,15,Cash,Completed
8616,2025-02-11,C343,Dheeraj Rana,Hyderabad,P101,Jeans,Grocery,2,720,10,Card,Completed
8617,2025-01-27,C214,Shweta Das,Mumbai,P103,Sugar 5kg,Grocery,3,799,5,Cash,Completed
8618,2025-02-18,C322,Ankit Tiwari,Jaipur,P104,Jeans,Electronics,4,1599,10,UPI,Completed
8619,2025-02-23,C069,Ankit Tiwari,Noida,P105,Jeans,Grocery,3,220,5,UPI,Completed
8620,2025-01-02,C234,Rani Verma,Delhi,P101,Wheat 5kg,Clothing,2,999,8,Cash,Completed
8621,2025-02-18,C015,Deepak Yadav,Delhi,P204,Bluetooth Speaker,Electronics,1,1499,5,Card,Cancelled
8622,2025-01-16,C445,Vishal Kumar,Lucknow,P203,Jeans,Grocery,1,1499,15,Wallet,Completed
8623,2025-01-02,C480,Sahil Jain,Delhi,P102,Cooking Oil 5L,Electronics,1,1599,12,Wallet,Completed
8624,2025-03-01,C366,Harsh Vardhan,Jaipur,P105,Power Bank,Grocery,2,720,0,UPI,Completed
8625,2025-02-23,C134,Neha Gupta,Noida,P204,Power Bank,Clothing,2,1299,8,Card,Cancelled
8626,2025-01-30,C206,Karan Singh,Surat,P303,Shirt,Electronics,3,720,10,Wallet,Completed
8627,2025-01-20,C024,Karan Singh,Gurgaon,P103,Sugar 5kg,Electronics,1,1599,5,Card,Completed
8628,2025-02-07,C377,Manoj Kumar,Bhopal,P105,Cooking Oil 5L,Electronics,2,999,8,Cash,Completed
8629,2025-01-28,C085,Poonam Soni,Hyderabad,P204,Wheat 5kg,Grocery,4,550,12,UPI,Completed
8630,2025-01-25,C142,Ritika Mehta,Gurgaon,P201,Rice 10kg,Grocery,2,550,5,Cash,Completed
8631,2025-02-01,C140,Alok Pandey,Noida,P303,Pulses 1kg,Clothing,2,1999,15,Cash,Completed
8632,2025-01-10,C439,Jyoti Rani,Ranchi,P105,Cooking Oil 5L,Electronics,4,550,10,Cash,Completed
8633,2025-03-01,C324,Jyoti Rani,Indore,P203,Jeans,Grocery,1,260,10,Card,Completed
8634,2025-02-11,C122,Dheeraj Rana,Mumbai,P304,Wheat 5kg,Clothing,4,399,5,Wallet,Completed
8635,2025-02-09,C300,Nisha Patel,Mumbai,P105,T-Shirt,Electronics,1,999,12,Cash,Completed
8636,2025-02-02,C341,Rahul Singh,Ranchi,P204,Pulses 1kg,Grocery,4,1299,0,UPI,Returned
8637,2025-01-13,C465,Suresh Yadav,Lucknow,P305,Rice 10kg,Grocery,3,799,0,Card,Completed
8638,2025-02-25,C477,Alok Pandey,Jaipur,P301,Jeans,Grocery,1,120,10,Wallet,Completed
8639,2025-02-10,C179,Sahil Jain,Hyderabad,P303,Sugar 5kg,Clothing,2,799,12,Cash,Completed
8640,2025-02-23,C208,Aman Verma,Indore,P103,Cooking Oil 5L,Clothing,3,260,10,UPI,Cancelled
8641,2025-02-11,C466,Priya Sharma,Surat,P101,Rice 10kg,Grocery,1,1499,0,Cash,Completed
8642,2025-02-16,C166,Vishal Kumar,Gurgaon,P104,Power Bank,Electronics,1,799,10,Wallet,Completed
8643,2025-02-06,C041,Harsh Vardhan,Hyderabad,P202,Power Bank,Electronics,1,1299,5,Wallet,Completed
8644,2025-02-23,C122,Payal Gupta,Bhopal,P303,Bluetooth Speaker,Grocery,4,999,15,Cash,Completed
8645,2025-01-16,C499,Anjali Singh,Hyderabad,P103,Earphones,Clothing,1,1999,5,Cash,Completed
8646,2025-02-14,C044,Poonam Soni,Hyderabad,P303,Jacket,Clothing,2,1299,15,Card,Completed
8647,2025-01-22,C075,Ankit Tiwari,Delhi,P205,Sugar 5kg,Clothing,1,1299,12,Wallet,Completed
8648,2025-02-26,C480,Shweta Das,Varanasi,P203,Trimmer,Electronics,2,999,0,Wallet,Returned
8649,2025-01-20,C348,Rani Verma,Hyderabad,P102,Pulses 1kg,Clothing,2,799,12,Cash,Completed
8650,2025-02-19,C272,Simran Kaur,Kolkata,P204,Power Bank,Grocery,2,720,12,UPI,Completed
8651,2025-02-12,C482,Anjali Singh,Indore,P305,Sugar 5kg,Grocery,3,1599,0,Cash,Completed
8652,2025-01-27,C434,Rani Verma,Chennai,P304,Cooking Oil 5L,Clothing,2,1299,8,Cash,Completed
8653,2025-02-10,C478,Priya Sharma,Lucknow,P103,Trimmer,Clothing,4,120,8,Wallet,Completed
8654,2025-01-16,C166,Rani Verma,Delhi,P301,Shirt,Grocery,1,120,10,Card,Completed
8655,2025-02-03,C250,Shweta Das,Jaipur,P304,Bluetooth Speaker,Grocery,4,220,8,Cash,Completed
8656,2025-02-01,C086,Karan Singh,Delhi,P201,Bluetooth Speaker,Grocery,3,799,5,UPI,Completed
8657,2025-01-26,C389,Priya Sharma,Delhi,P202,Sugar 5kg,Electronics,1,1599,15,UPI,Cancelled
8658,2025-01-25,C137,Rani Verma,Jaipur,P105,Jacket,Electronics,2,1299,12,Cash,Completed
8659,2025-01-02,C333,Vishal Kumar,Chennai,P205,T-Shirt,Grocery,1,120,10,UPI,Completed
8660,2025-01-12,C039,Sahil Jain,Ranchi,P303,T-Shirt,Clothing,3,399,12,UPI,Completed
8661,2025-02-09,C087,Dev Mishra,Delhi,P105,Rice 10kg,Grocery,3,220,0,Cash,Completed
8662,2025-01-09,C155,Imran Khan,Patna,P304,Power Bank,Electronics,4,1299,8,UPI,Completed
8663,2025-01-12,C160,Imran Khan,Patna,P101,Earphones,Grocery,1,1299,0,UPI,Completed
8664,2025-01-26,C064,Anjali Singh,Ranchi,P104,Jeans,Electronics,1,799,10,Cash,Completed
8665,2025-01-09,C223,Rahul Singh,Hyderabad,P101,Trimmer,Electronics,1,799,15,Wallet,Cancelled
8666,2025-01-10,C417,Ritika Mehta,Surat,P204,Cooking Oil 5L,Clothing,4,1999,5,Card,Completed
8667,2025-02-01,C362,Poonam Soni,Gurgaon,P204,Jacket,Grocery,3,1299,8,Card,Completed
8668,2025-02-26,C346,Manoj Kumar,Bhopal,P305,Shirt,Grocery,2,1599,0,Wallet,Completed
8669,2025-02-03,C146,Vishal Kumar,Hyderabad,P105,Wheat 5kg,Electronics,1,1299,15,Cash,Cancelled
8670,2025-02-17,C204,Dev Mishra,Hyderabad,P105,Jacket,Electronics,4,1999,8,Wallet,Cancelled
8671,2025-01-20,C067,Harsh Vardhan,Hyderabad,P303,Earphones,Grocery,4,1299,12,Card,Completed
8672,2025-02-08,C005,Nisha Patel,Gurgaon,P105,Jacket,Grocery,2,120,5,Card,Completed
8673,2025-03-01,C462,Nisha Patel,Gurgaon,P305,T-Shirt,Grocery,3,1299,15,Card,Completed
8674,2025-01-02,C059,Dheeraj Rana,Ranchi,P202,Smartwatch,Electronics,1,1599,8,Card,Completed
8675,2025-01-01,C495,Rani Verma,Lucknow,P305,Sugar 5kg,Grocery,1,999,5,Cash,Returned
8676,2025-02-20,C076,Rohit Kumar,Ranchi,P201,Pulses 1kg,Grocery,4,999,15,Card,Completed
8677,2025-03-01,C260,Jyoti Rani,Ranchi,P102,Wheat 5kg,Electronics,3,1599,12,Card,Completed
8678,2025-02-05,C248,Ankit Tiwari,Varanasi,P301,Smartwatch,Electronics,1,220,12,Cash,Completed
8679,2025-01-24,C016,Jyoti Rani,Chennai,P205,Smartwatch,Grocery,2,399,0,Wallet,Completed
8680,2025-02-23,C075,Suresh Yadav,Patna,P103,T-Shirt,Grocery,3,999,10,Cash,Completed
8681,2025-01-27,C356,Sahil Jain,Noida,P105,Smartwatch,Grocery,3,1499,0,Card,Completed
8682,2025-01-02,C486,Poonam Soni,Jaipur,P202,Sugar 5kg,Grocery,4,1599,5,UPI,Completed
8683,2025-01-31,C377,Ankit Tiwari,Jaipur,P305,Cooking Oil 5L,Electronics,4,1499,0,Cash,Completed
8684,2025-02-26,C176,Neha Gupta,Ranchi,P102,Shirt,Clothing,1,260,15,Cash,Completed
8685,2025-01-14,C322,Suresh Yadav,Kolkata,P301,Jeans,Electronics,4,399,8,Wallet,Completed
8686,2025-01-02,C461,Dev Mishra,Varanasi,P104,Pulses 1kg,Grocery,3,1299,15,Card,Completed
8687,2025-01-29,C136,Anjali Singh,Chennai,P101,Bluetooth Speaker,Grocery,1,999,0,UPI,Completed
8688,2025-01-15,C428,Payal Gupta,Jaipur,P202,Jeans,Electronics,1,1299,10,Cash,Completed
8689,2025-01-12,C277,Imran Khan,Indore,P305,Power Bank,Grocery,3,220,15,Cash,Completed
8690,2025-02-06,C282,Poonam Soni,Patna,P305,Shirt,Electronics,1,1999,15,Cash,Completed
8691,2025-01-28,C486,Mohit Jain,Gurgaon,P301,Bluetooth Speaker,Grocery,2,1999,15,UPI,Completed
8692,2025-01-20,C419,Anjali Singh,Surat,P304,Pulses 1kg,Clothing,2,799,10,Cash,Completed
8693,2025-02-08,C399,Neha Gupta,Delhi,P102,Rice 10kg,Grocery,1,260,15,Cash,Completed
8694,2025-01-24,C168,Rohit Kumar,Gurgaon,P203,Wheat 5kg,Electronics,4,799,5,UPI,Completed
8695,2025-01-21,C030,Rahul Singh,Mumbai,P205,Sugar 5kg,Grocery,2,220,12,Cash,Completed
8696,2025-01-10,C322,Manoj Kumar,Ranchi,P302,Sugar 5kg,Electronics,1,1299,10,UPI,Returned
8697,2025-02-15,C336,Payal Gupta,Bhopal,P301,Trimmer,Grocery,2,799,5,Wallet,Completed
8698,2025-01-14,C269,Harsh Vardhan,Jaipur,P101,Rice 10kg,Grocery,4,260,10,UPI,Cancelled
8699,2025-02-06,C001,Simran Kaur,Noida,P102,Shirt,Clothing,3,799,10,Wallet,Completed
8700,2025-01-18,C171,Santosh Rao,Lucknow,P203,Smartwatch,Clothing,1,799,12,UPI,Completed
8701,2025-01-24,C412,Poonam Soni,Indore,P105,Shirt,Electronics,1,720,8,Card,Completed
8702,2025-01-14,C129,Mohit Jain,Noida,P304,Power Bank,Clothing,1,260,5,Cash,Completed
8703,2025-02-03,C168,Rani Verma,Surat,P105,Cooking Oil 5L,Grocery,1,220,10,Wallet,Completed
8704,2025-02-27,C418,Ritika Mehta,Patna,P301,Shirt,Clothing,1,1599,10,Cash,Completed
8705,2025-01-12,C397,Ritika Mehta,Surat,P202,Cooking Oil 5L,Clothing,1,720,0,Cash,Completed
8706,2025-01-22,C061,Mohit Jain,Gurgaon,P304,Jacket,Electronics,4,1299,15,UPI,Cancelled
8707,2025-02-25,C117,Rohit Kumar,Indore,P104,Sugar 5kg,Electronics,3,1999,8,Card,Completed
8708,2025-01-06,C322,Rani Verma,Noida,P204,Shirt,Grocery,4,1299,12,UPI,Completed
8709,2025-02-05,C123,Jyoti Rani,Patna,P103,Earphones,Clothing,4,1599,5,Cash,Completed
8710,2025-02-14,C260,Payal Gupta,Chennai,P203,Earphones,Clothing,3,399,10,UPI,Completed
8711,2025-02-05,C473,Imran Khan,Varanasi,P103,Cooking Oil 5L,Electronics,4,120,15,Wallet,Completed
8712,2025-01-22,C226,Alok Pandey,Mumbai,P305,Trimmer,Clothing,2,220,5,Card,Completed
8713,2025-01-14,C397,Imran Khan,Kolkata,P203,Bluetooth Speaker,Electronics,4,1299,12,Cash,Completed
8714,2025-01-16,C292,Santosh Rao,Kolkata,P304,Jacket,Grocery,1,1499,8,UPI,Returned
8715,2025-02-05,C352,Mohit Jain,Mumbai,P101,Bluetooth Speaker,Clothing,2,1499,0,Wallet,Completed
8716,2025-02-25,C445,Ankit Tiwari,Gurgaon,P205,Wheat 5kg,Electronics,2,1299,8,Card,Cancelled
8717,2025-01-25,C186,Poonam Soni,Surat,P303,Jeans,Clothing,3,220,0,UPI,Cancelled
8718,2025-02-01,C085,Ankit Tiwari,Bhopal,P205,Wheat 5kg,Grocery,4,1999,5,UPI,Completed
8719,2025-02-02,C218,Priya Sharma,Mumbai,P202,Pulses 1kg,Electronics,4,1299,8,Cash,Completed
8720,2025-02-14,C143,Dev Mishra,Hyderabad,P302,Shirt,Clothing,2,550,8,Wallet,Completed
8721,2025-02-05,C477,Deepak Yadav,Chennai,P101,Pulses 1kg,Grocery,4,120,8,Card,Completed
8722,2025-01-20,C090,Rohit Kumar,Kolkata,P102,Smartwatch,Electronics,4,550,12,UPI,Completed
8723,2025-01-18,C341,Manoj Kumar,Varanasi,P301,Cooking Oil 5L,Grocery,3,399,5,Card,Completed
8724,2025-02-07,C268,Harsh Vardhan,Noida,P301,Jacket,Electronics,2,799,0,Wallet,Completed
8725,2025-01-03,C076,Suresh Yadav,Surat,P302,Pulses 1kg,Clothing,1,1299,8,Cash,Completed
8726,2025-01-23,C069,Ritika Mehta,Bhopal,P302,Shirt,Clothing,2,1299,5,Cash,Cancelled
8727,2025-02-01,C445,Santosh Rao,Gurgaon,P101,Shirt,Electronics,3,1299,15,Cash,Completed
8728,2025-02-14,C298,Santosh Rao,Hyderabad,P205,Wheat 5kg,Grocery,3,999,12,Card,Completed
8729,2025-02-28,C474,Mohit Jain,Bhopal,P103,Jeans,Grocery,3,120,12,Card,Completed
8730,2025-01-16,C160,Alok Pandey,Gurgaon,P204,Shirt,Grocery,4,720,15,UPI,Completed
8731,2025-02-28,C386,Poonam Soni,Surat,P101,Earphones,Electronics,2,260,5,Wallet,Completed
8732,2025-01-05,C008,Shweta Das,Lucknow,P103,Jacket,Grocery,4,120,0,Wallet,Returned
8733,2025-01-04,C219,Alok Pandey,Hyderabad,P102,Smartwatch,Clothing,4,799,5,Wallet,Completed
8734,2025-01-21,C485,Shweta Das,Varanasi,P105,Jeans,Clothing,2,720,5,Card,Returned
8735,2025-02-09,C310,Karan Singh,Indore,P302,Jeans,Grocery,3,1999,10,Cash,Completed
8736,2025-02-20,C392,Rohit Kumar,Noida,P305,T-Shirt,Electronics,1,260,12,Wallet,Completed
8737,2025-01-14,C088,Manoj Kumar,Chennai,P202,Cooking Oil 5L,Grocery,1,1599,0,UPI,Completed
8738,2025-02-08,C141,Santosh Rao,Hyderabad,P305,Earphones,Electronics,2,1299,10,Card,Completed
8739,2025-01-31,C029,Aman Verma,Delhi,P201,Trimmer,Clothing,2,399,15,Cash,Completed
8740,2025-01-14,C013,Ankit Tiwari,Delhi,P205,Trimmer,Clothing,3,1499,5,Wallet,Cancelled
8741,2025-01-06,C314,Payal Gupta,Gurgaon,P105,Jeans,Electronics,2,260,15,Cash,Completed
8742,2025-01-12,C063,Alok Pandey,Mumbai,P303,Power Bank,Electronics,2,799,12,UPI,Completed
8743,2025-01-16,C343,Rahul Singh,Jaipur,P103,Trimmer,Clothing,3,1299,10,Wallet,Completed
8744,2025-01-17,C175,Payal Gupta,Patna,P303,Power Bank,Electronics,3,1999,10,Wallet,Completed
8745,2025-02-14,C463,Neha Gupta,Bhopal,P202,T-Shirt,Grocery,4,1599,0,Cash,Completed
8746,2025-01-23,C216,Jyoti Rani,Gurgaon,P302,Jacket,Clothing,2,260,5,Card,Returned
8747,2025-01-14,C235,Simran Kaur,Varanasi,P204,Rice 10kg,Clothing,1,799,0,Cash,Completed
8748,2025-01-07,C087,Harsh Vardhan,Kolkata,P102,Sugar 5kg,Electronics,2,120,10,UPI,Completed
8749,2025-02-15,C074,Shweta Das,Jaipur,P201,Jacket,Clothing,1,120,10,Cash,Completed
8750,2025-02-01,C294,Ankit Tiwari,Gurgaon,P305,Wheat 5kg,Clothing,1,1299,0,Cash,Completed
8751,2025-01-15,C069,Vishal Kumar,Delhi,P302,Shirt,Grocery,1,1599,10,Wallet,Completed
